ts,frame,wheel
1685078897251,1,0.0
1685078897315,2,0.0
1685078897376,3,0.0
1685078897438,4,0.0
1685078897501,5,0.0
1685078897562,6,0.0
1685078897623,7,0.0
1685078897684,8,0.0
1685078897745,9,0.0
1685078897807,10,0.0
1685078897868,11,0.0
1685078897932,12,0.0
1685078897993,13,0.0
1685078898044,14,0.0
1685078898095,15,0.0
1685078898148,16,0.0
1685078898200,17,0.0
1685078898256,18,0.0
1685078898311,19,0.0
1685078898362,20,0.0
1685078898415,21,0.0
1685078898468,22,0.0
1685078898519,23,0.0
1685078898569,24,0.0
1685078898619,25,0.0
1685078898666,26,0.0
1685078898718,27,0.0
1685078898773,28,0.0
1685078898830,29,0.0
1685078898890,30,0.0
1685078898942,31,0.0
1685078898992,32,0.0
1685078899044,33,0.0
1685078899096,34,0.0
1685078899148,35,0.0
1685078899200,36,-0.017453292519943295
1685078899252,37,-0.017453292519943295
1685078899302,38,-0.017453292519943295
1685078899352,39,-0.017453292519943295
1685078899404,40,-0.017453292519943295
1685078899456,41,-0.017453292519943295
1685078899509,42,-0.017453292519943295
1685078899560,43,-0.03490658503988659
1685078899610,44,-0.03490658503988659
1685078899662,45,-0.03490658503988659
1685078899714,46,-0.03490658503988659
1685078899770,47,-0.05235987755982988
1685078899824,48,-0.05235987755982988
1685078899878,49,-0.05235987755982988
1685078899927,50,-0.05235987755982988
1685078899978,51,-0.05235987755982988
1685078900030,52,-0.05235987755982988
1685078900082,53,-0.05235987755982988
1685078900135,54,-0.05235987755982988
1685078900185,55,-0.06981317007977318
1685078900236,56,-0.06981317007977318
1685078900287,57,-0.06981317007977318
1685078900340,58,-0.08726646259971647
1685078900392,59,-0.08726646259971647
1685078900442,60,-0.08726646259971647
1685078900576,61,-0.10471975511965977
1685078900625,62,-0.10471975511965977
1685078900677,63,-0.10471975511965977
1685078900728,64,-0.13962634015954636
1685078900779,65,-0.20943951023931953
1685078900831,66,-0.20943951023931953
1685078900882,67,-0.20943951023931953
1685078900933,68,-0.22689280275926285
1685078900983,69,-0.22689280275926285
1685078901035,70,-0.22689280275926285
1685078901087,71,-0.22689280275926285
1685078901137,72,-0.22689280275926285
1685078901187,73,-0.22689280275926285
1685078901236,74,-0.22689280275926285
1685078901287,75,-0.22689280275926285
1685078901339,76,-0.22689280275926285
1685078901390,77,-0.22689280275926285
1685078901441,78,-0.22689280275926285
1685078901493,79,-0.20943951023931953
1685078901546,80,-0.20943951023931953
1685078901598,81,-0.20943951023931953
1685078901648,82,-0.17453292519943295
1685078901701,83,-0.17453292519943295
1685078901752,84,-0.17453292519943295
1685078901805,85,-0.17453292519943295
1685078901854,86,-0.17453292519943295
1685078901905,87,-0.17453292519943295
1685078901955,88,-0.17453292519943295
1685078902016,89,-0.17453292519943295
1685078902066,90,-0.17453292519943295
1685078902117,91,-0.17453292519943295
1685078902168,92,-0.17453292519943295
1685078902220,93,-0.19198621771937624
1685078902274,94,-0.19198621771937624
1685078902329,95,-0.19198621771937624
