ts,frame,wheel
1685078945789,1,0.0
1685078945851,2,0.0
1685078945911,3,0.0
1685078945972,4,0.0
1685078946033,5,0.0
1685078946094,6,0.0
1685078946154,7,0.0
1685078946214,8,-0.017453292519943295
1685078946275,9,-0.03490658503988659
1685078946336,10,-0.03490658503988659
1685078946397,11,-0.03490658503988659
1685078946457,12,-0.03490658503988659
1685078946517,13,-0.05235987755982988
1685078946579,14,-0.08726646259971647
1685078946640,15,-0.08726646259971647
1685078946690,16,-0.08726646259971647
1685078946741,17,-0.10471975511965977
1685078946793,18,-0.12217304763960307
1685078946843,19,-0.12217304763960307
1685078946900,20,-0.13962634015954636
1685078946960,21,-0.15707963267948966
1685078947017,22,-0.17453292519943295
1685078947074,23,-0.22689280275926285
1685078947130,24,-0.24434609527920614
1685078947187,25,-0.2792526803190927
1685078947240,26,-0.2792526803190927
1685078947295,27,-0.29670597283903605
1685078947350,28,-0.29670597283903605
1685078947405,29,-0.29670597283903605
1685078947459,30,-0.29670597283903605
1685078947514,31,-0.29670597283903605
1685078947569,32,-0.29670597283903605
1685078947619,33,-0.2792526803190927
1685078947669,34,-0.03490658503988659
1685078947719,35,0.0
1685078947770,36,0.017453292519943295
1685078947820,37,0.03490658503988659
1685078947868,38,0.05235987755982988
1685078947919,39,0.08726646259971647
1685078947970,40,0.13962634015954636
1685078948023,41,0.13962634015954636
1685078948073,42,0.15707963267948966
1685078948124,43,0.17453292519943295
1685078948176,44,0.17453292519943295
1685078948226,45,0.17453292519943295
1685078948278,46,0.17453292519943295
1685078948330,47,0.17453292519943295
1685078948380,48,0.17453292519943295
1685078948433,49,0.17453292519943295
1685078948481,50,0.17453292519943295
1685078948532,51,0.17453292519943295
1685078948582,52,0.17453292519943295
1685078948632,53,0.17453292519943295
1685078948683,54,0.17453292519943295
1685078948733,55,0.19198621771937624
1685078948786,56,0.19198621771937624
1685078948836,57,0.19198621771937624
1685078948887,58,0.19198621771937624
1685078948937,59,0.19198621771937624
1685078948988,60,0.17453292519943295
1685078949039,61,0.17453292519943295
1685078949085,62,0.15707963267948966
1685078949134,63,0.12217304763960307
1685078949184,64,0.06981317007977318
1685078949235,65,0.05235987755982988
1685078949286,66,0.05235987755982988
1685078949336,67,0.03490658503988659
1685078949387,68,0.03490658503988659
1685078949439,69,0.03490658503988659
1685078949492,70,0.03490658503988659
1685078949544,71,0.03490658503988659
1685078949597,72,0.05235987755982988
1685078949648,73,0.10471975511965977
1685078949695,74,0.19198621771937624
1685078949745,75,0.19198621771937624
1685078949796,76,0.17453292519943295
1685078949846,77,0.17453292519943295
1685078949897,78,0.17453292519943295
1685078949950,79,0.17453292519943295
1685078950008,80,0.17453292519943295
1685078950062,81,0.17453292519943295
1685078950118,82,0.15707963267948966
1685078950172,83,0.12217304763960307
1685078950226,84,0.08726646259971647
1685078950282,85,0.08726646259971647
1685078950334,86,0.08726646259971647
1685078950407,87,0.08726646259971647
1685078950458,88,0.08726646259971647
1685078950509,89,0.08726646259971647
1685078950560,90,0.08726646259971647
1685078950610,91,0.08726646259971647
1685078950661,92,0.08726646259971647
1685078950711,93,0.08726646259971647
1685078950761,94,0.08726646259971647
1685078950811,95,0.08726646259971647
1685078950861,96,0.08726646259971647
1685078950911,97,0.08726646259971647
1685078950960,98,0.08726646259971647
1685078951010,99,0.10471975511965977
1685078951061,100,0.12217304763960307
1685078951111,101,0.17453292519943295
1685078951162,102,0.19198621771937624
1685078951213,103,0.19198621771937624
1685078951263,104,0.19198621771937624
1685078951313,105,0.19198621771937624
1685078951363,106,0.19198621771937624
1685078951415,107,0.19198621771937624
1685078951465,108,0.19198621771937624
1685078951515,109,0.19198621771937624
1685078951563,110,0.19198621771937624
1685078951612,111,0.19198621771937624
1685078951663,112,0.19198621771937624
1685078951714,113,0.20943951023931953
1685078951764,114,0.20943951023931953
1685078951815,115,0.22689280275926285
1685078951868,116,0.22689280275926285
1685078951924,117,0.22689280275926285
1685078951975,118,0.22689280275926285
1685078952025,119,0.22689280275926285
1685078952074,120,0.22689280275926285
1685078952124,121,0.22689280275926285
1685078952172,122,0.22689280275926285
1685078952223,123,0.22689280275926285
1685078952272,124,0.22689280275926285
1685078952323,125,0.22689280275926285
1685078952372,126,0.22689280275926285
1685078952422,127,0.22689280275926285
1685078952472,128,0.22689280275926285
1685078952522,129,0.22689280275926285
1685078952572,130,0.22689280275926285
1685078952621,131,0.22689280275926285
1685078952671,132,0.22689280275926285
1685078952722,133,0.22689280275926285
1685078952771,134,0.22689280275926285
1685078952829,135,0.22689280275926285
1685078952879,136,0.2617993877991494
1685078952931,137,0.2617993877991494
1685078952982,138,0.2617993877991494
1685078953039,139,0.2617993877991494
1685078953093,140,0.2617993877991494
1685078953148,141,0.22689280275926285
1685078953201,142,0.08726646259971647
1685078953256,143,0.08726646259971647
1685078953310,144,0.08726646259971647
1685078953365,145,0.08726646259971647
1685078953417,146,0.10471975511965977
1685078953472,147,0.017453292519943295
1685078953528,148,0.017453292519943295
1685078953584,149,0.017453292519943295
