ts,frame,wheel
1685078769359,1,0.0
1685078769427,2,0.0
1685078769492,3,0.0
1685078769557,4,0.0
1685078769619,5,0.0
1685078769682,6,0.017453292519943295
1685078769744,7,0.017453292519943295
1685078769806,8,-0.017453292519943295
1685078769867,9,-0.03490658503988659
1685078769931,10,-0.05235987755982988
1685078769995,11,-0.06981317007977318
1685078770048,12,-0.06981317007977318
1685078770101,13,-0.06981317007977318
1685078770154,14,-0.08726646259971647
1685078770207,15,-0.08726646259971647
1685078770263,16,-0.10471975511965977
1685078770321,17,-0.13962634015954636
1685078770374,18,-0.20943951023931953
1685078770427,19,-0.2792526803190927
1685078770481,20,-0.29670597283903605
1685078770537,21,-0.29670597283903605
1685078770593,22,-0.29670597283903605
1685078770652,23,-0.29670597283903605
1685078770707,24,-0.29670597283903605
1685078770763,25,-0.2792526803190927
1685078770821,26,-0.2617993877991494
1685078770875,27,-0.2617993877991494
1685078770929,28,-0.2617993877991494
1685078770984,29,-0.2617993877991494
1685078771039,30,-0.2617993877991494
1685078771089,31,-0.2617993877991494
1685078771140,32,-0.2617993877991494
1685078771193,33,-0.17453292519943295
1685078771245,34,-0.10471975511965977
1685078771303,35,-0.10471975511965977
1685078771355,36,-0.10471975511965977
1685078771409,37,-0.10471975511965977
1685078771459,38,-0.10471975511965977
1685078771512,39,-0.10471975511965977
1685078771564,40,-0.10471975511965977
1685078771617,41,-0.13962634015954636
1685078771668,42,-0.17453292519943295
1685078771720,43,-0.17453292519943295
1685078771772,44,-0.17453292519943295
1685078771824,45,-0.17453292519943295
1685078771877,46,-0.17453292519943295
1685078771928,47,-0.17453292519943295
1685078771980,48,-0.17453292519943295
1685078772033,49,-0.17453292519943295
1685078772083,50,-0.17453292519943295
1685078772134,51,-0.17453292519943295
1685078772186,52,-0.10471975511965977
1685078772237,53,-0.08726646259971647
1685078772288,54,-0.05235987755982988
1685078772340,55,-0.05235987755982988
1685078772392,56,-0.05235987755982988
1685078772444,57,-0.05235987755982988
1685078772496,58,-0.05235987755982988
1685078772548,59,-0.05235987755982988
1685078772600,60,-0.03490658503988659
1685078772652,61,-0.03490658503988659
1685078772703,62,-0.03490658503988659
1685078772754,63,-0.03490658503988659
1685078772805,64,-0.03490658503988659
1685078772860,65,-0.03490658503988659
1685078772914,66,-0.03490658503988659
1685078772968,67,-0.03490658503988659
1685078773022,68,-0.03490658503988659
1685078773076,69,-0.03490658503988659
1685078773131,70,-0.08726646259971647
1685078773187,71,-0.08726646259971647
1685078773242,72,-0.08726646259971647
1685078773294,73,-0.08726646259971647
1685078773343,74,-0.08726646259971647
1685078773395,75,-0.08726646259971647
1685078773445,76,-0.08726646259971647
1685078773497,77,-0.08726646259971647
1685078773552,78,-0.08726646259971647
1685078773604,79,-0.03490658503988659
1685078773655,80,0.0
1685078773705,81,0.0
1685078773756,82,0.05235987755982988
1685078773807,83,0.05235987755982988
1685078773862,84,0.05235987755982988
1685078773913,85,0.06981317007977318
