ts,frame,wheel
1685078959502,1,0.03490658503988659
1685078959567,2,0.03490658503988659
1685078959629,3,0.03490658503988659
1685078959690,4,0.03490658503988659
1685078959750,5,0.03490658503988659
1685078959811,6,0.03490658503988659
1685078959874,7,0.03490658503988659
1685078959936,8,0.03490658503988659
1685078960001,9,0.03490658503988659
1685078960067,10,0.03490658503988659
1685078960127,11,0.03490658503988659
1685078960178,12,0.03490658503988659
1685078960232,13,0.03490658503988659
1685078960283,14,0.03490658503988659
1685078960338,15,0.03490658503988659
1685078960391,16,0.03490658503988659
1685078960443,17,0.03490658503988659
1685078960496,18,0.03490658503988659
1685078960549,19,0.03490658503988659
1685078960601,20,0.03490658503988659
1685078960654,21,0.03490658503988659
1685078960704,22,0.03490658503988659
1685078960756,23,0.03490658503988659
1685078960808,24,0.03490658503988659
1685078960858,25,0.03490658503988659
1685078960906,26,0.03490658503988659
1685078960956,27,0.03490658503988659
1685078961011,28,0.03490658503988659
1685078961064,29,0.03490658503988659
1685078961116,30,0.017453292519943295
1685078961166,31,0.017453292519943295
1685078961216,32,0.017453292519943295
1685078961266,33,0.0
1685078961317,34,-0.03490658503988659
1685078961367,35,-0.03490658503988659
1685078961417,36,-0.05235987755982988
1685078961467,37,-0.06981317007977318
1685078961515,38,-0.06981317007977318
1685078961564,39,-0.08726646259971647
1685078961615,40,-0.08726646259971647
1685078961664,41,-0.08726646259971647
1685078961720,42,-0.10471975511965977
1685078961776,43,-0.12217304763960307
1685078961831,44,-0.2792526803190927
1685078961892,45,-0.29670597283903605
1685078961949,46,-0.3141592653589793
1685078962004,47,-0.3141592653589793
1685078962058,48,-0.3490658503988659
1685078962113,49,-0.3490658503988659
1685078962164,50,-0.3490658503988659
1685078962219,51,-0.3490658503988659
1685078962273,52,-0.3490658503988659
1685078962328,53,-0.3490658503988659
1685078962380,54,-0.3490658503988659
1685078962430,55,-0.3490658503988659
1685078962480,56,-0.3490658503988659
1685078962531,57,-0.3316125578789226
1685078962580,58,-0.3316125578789226
1685078962630,59,-0.3316125578789226
1685078962680,60,-0.3316125578789226
1685078962733,61,-0.3316125578789226
1685078962780,62,-0.3316125578789226
1685078962831,63,-0.3141592653589793
1685078962883,64,-0.29670597283903605
1685078962934,65,-0.2792526803190927
1685078962988,66,-0.2792526803190927
1685078963043,67,-0.2792526803190927
1685078963094,68,-0.2792526803190927
1685078963145,69,-0.2792526803190927
1685078963196,70,-0.2792526803190927
1685078963246,71,-0.2792526803190927
1685078963297,72,-0.2792526803190927
1685078963348,73,-0.2792526803190927
1685078963396,74,-0.2792526803190927
1685078963452,75,-0.2792526803190927
1685078963504,76,-0.2792526803190927
1685078963554,77,-0.2792526803190927
1685078963604,78,-0.2792526803190927
1685078963654,79,-0.2792526803190927
1685078963705,80,-0.2792526803190927
1685078963755,81,-0.2792526803190927
1685078963805,82,-0.2792526803190927
1685078963855,83,-0.2792526803190927
1685078963905,84,-0.2792526803190927
1685078963955,85,-0.2792526803190927
1685078964003,86,-0.2792526803190927
1685078964053,87,-0.2792526803190927
1685078964103,88,-0.24434609527920614
1685078964153,89,-0.22689280275926285
1685078964204,90,0.0
1685078964255,91,0.05235987755982988
1685078964310,92,0.06981317007977318
1685078964364,93,0.06981317007977318
1685078964420,94,0.06981317007977318
1685078964475,95,0.06981317007977318
1685078964530,96,0.08726646259971647
1685078964592,97,0.08726646259971647
1685078964645,98,0.08726646259971647
1685078964699,99,0.10471975511965977
1685078964756,100,0.12217304763960307
1685078964808,101,0.12217304763960307
1685078964862,102,0.12217304763960307
1685078964914,103,0.12217304763960307
1685078964967,104,0.12217304763960307
1685078965017,105,0.12217304763960307
1685078965066,106,0.12217304763960307
1685078965115,107,0.12217304763960307
1685078965165,108,0.13962634015954636
1685078965215,109,0.17453292519943295
1685078965264,110,0.17453292519943295
1685078965314,111,0.17453292519943295
1685078965363,112,0.17453292519943295
1685078965414,113,0.17453292519943295
1685078965464,114,0.17453292519943295
1685078965514,115,0.17453292519943295
1685078965563,116,0.19198621771937624
1685078965613,117,0.19198621771937624
1685078965664,118,0.19198621771937624
1685078965714,119,0.20943951023931953
1685078965765,120,0.20943951023931953
1685078965814,121,0.22689280275926285
1685078965862,122,0.22689280275926285
1685078965911,123,0.24434609527920614
1685078965961,124,0.24434609527920614
1685078966012,125,0.22689280275926285
1685078966066,126,0.13962634015954636
1685078966121,127,0.12217304763960307
1685078966176,128,0.10471975511965977
1685078966228,129,0.08726646259971647
1685078966279,130,0.05235987755982988
1685078966329,131,0.03490658503988659
1685078966380,132,0.03490658503988659
1685078966429,133,0.03490658503988659
1685078966478,134,0.03490658503988659
1685078966528,135,0.03490658503988659
1685078966578,136,0.03490658503988659
1685078966628,137,0.03490658503988659
1685078966678,138,0.05235987755982988
1685078966730,139,0.05235987755982988
1685078966780,140,0.05235987755982988
1685078966830,141,0.08726646259971647
1685078966882,142,0.08726646259971647
1685078966933,143,0.08726646259971647
1685078966984,144,0.08726646259971647
1685078967034,145,0.10471975511965977
1685078967082,146,0.12217304763960307
1685078967132,147,0.17453292519943295
1685078967182,148,0.20943951023931953
1685078967231,149,0.20943951023931953
1685078967281,150,0.22689280275926285
1685078967332,151,0.24434609527920614
1685078967383,152,0.2617993877991494
1685078967432,153,0.40142572795869574
1685078967483,154,0.41887902047863906
1685078967533,155,0.41887902047863906
1685078967584,156,0.41887902047863906
1685078967634,157,0.41887902047863906
1685078967681,158,0.4363323129985824
1685078967730,159,0.4886921905584123
1685078967780,160,0.5410520681182421
1685078967830,161,0.6457718232379019
1685078967881,162,0.6806784082777885
1685078967933,163,0.6806784082777885
1685078967984,164,0.6806784082777885
1685078968035,165,0.6981317007977318
1685078968085,166,0.6981317007977318
1685078968134,167,0.6981317007977318
1685078968184,168,0.6981317007977318
1685078968233,169,0.715584993317675
1685078968280,170,0.767944870877505
1685078968331,171,0.7853981633974483
1685078968381,172,0.7853981633974483
1685078968432,173,0.7853981633974483
1685078968481,174,0.7330382858376184
1685078968532,175,0.7330382858376184
1685078968581,176,0.7330382858376184
1685078968630,177,0.7330382858376184
1685078968680,178,0.7330382858376184
1685078968731,179,0.7330382858376184
1685078968780,180,0.7330382858376184
1685078968830,181,0.7504915783575616
1685078968878,182,0.7330382858376184
1685078968928,183,0.7330382858376184
1685078968978,184,0.7330382858376184
1685078969028,185,0.7330382858376184
1685078969077,186,0.7330382858376184
1685078969126,187,0.7330382858376184
1685078969176,188,0.7330382858376184
1685078969225,189,0.7330382858376184
