ts,frame,wheel
1685079109843,1,0.017453292519943295
1685079109908,2,0.017453292519943295
1685079109974,3,0.017453292519943295
1685079110043,4,0.017453292519943295
1685079110108,5,0.017453292519943295
1685079110170,6,0.017453292519943295
1685079110237,7,0.05235987755982988
1685079110306,8,0.06981317007977318
1685079110377,9,0.10471975511965977
1685079110517,10,0.10471975511965977
1685079110571,11,0.10471975511965977
1685079110622,12,0.08726646259971647
1685079110679,13,0.08726646259971647
1685079110728,14,0.08726646259971647
1685079110780,15,0.08726646259971647
1685079110832,16,0.08726646259971647
1685079110884,17,0.08726646259971647
1685079110937,18,0.08726646259971647
1685079110990,19,0.10471975511965977
1685079111042,20,0.10471975511965977
1685079111092,21,0.10471975511965977
1685079111142,22,0.10471975511965977
1685079111191,23,0.10471975511965977
1685079111242,24,0.12217304763960307
1685079111293,25,0.22689280275926285
1685079111344,26,0.2617993877991494
1685079111394,27,0.2617993877991494
1685079111445,28,0.2617993877991494
1685079111495,29,0.2617993877991494
1685079111546,30,0.2792526803190927
1685079111597,31,0.3141592653589793
1685079111648,32,0.3665191429188092
1685079111708,33,0.3665191429188092
1685079111757,34,0.3490658503988659
1685079111806,35,0.3316125578789226
1685079111856,36,0.3316125578789226
1685079111905,37,0.3316125578789226
1685079111953,38,0.3490658503988659
1685079112002,39,0.3839724354387525
1685079112052,40,0.4363323129985824
1685079112103,41,0.4537856055185257
1685079112155,42,0.5235987755982988
1685079112204,43,0.5235987755982988
1685079112255,44,0.5410520681182421
1685079112306,45,0.5585053606381855
1685079112358,46,0.5585053606381855
1685079112410,47,0.5410520681182421
1685079112461,48,0.5585053606381855
1685079112514,49,0.5410520681182421
1685079112563,50,0.5585053606381855
1685079112612,51,0.5585053606381855
1685079112662,52,0.5585053606381855
1685079112712,53,0.5235987755982988
1685079112763,54,0.22689280275926285
1685079112816,55,0.03490658503988659
1685079112866,56,0.017453292519943295
1685079112917,57,0.0
1685079112968,58,0.0
1685079113019,59,0.0
1685079113070,60,0.0
1685079113123,61,0.0
1685079113178,62,0.0
1685079113230,63,0.0
1685079113281,64,0.0
1685079113332,65,0.0
1685079113384,66,0.0
1685079113437,67,0.0
1685079113487,68,0.0
1685079113540,69,0.0
1685079113591,70,0.0
1685079113642,71,0.0
