ts,frame,wheel
1685078715693,1,0.03490658503988659
1685078715755,2,0.03490658503988659
1685078715817,3,0.03490658503988659
1685078715879,4,0.03490658503988659
1685078715943,5,0.03490658503988659
1685078716005,6,0.03490658503988659
1685078716065,7,0.03490658503988659
1685078716125,8,0.03490658503988659
1685078716187,9,0.03490658503988659
1685078716248,10,0.03490658503988659
1685078716308,11,0.03490658503988659
1685078716358,12,0.03490658503988659
1685078716410,13,0.03490658503988659
1685078716473,14,0.03490658503988659
1685078716528,15,0.017453292519943295
1685078716586,16,0.017453292519943295
1685078716645,17,0.017453292519943295
1685078716697,18,0.0
1685078716752,19,0.0
1685078716806,20,0.0
1685078716864,21,0.0
1685078716916,22,0.0
1685078716967,23,0.0
1685078717019,24,0.0
1685078717070,25,0.0
1685078717119,26,0.0
1685078717170,27,0.0
1685078717222,28,0.0
1685078717273,29,0.0
1685078717324,30,0.0
1685078717374,31,0.0
1685078717425,32,0.0
1685078717475,33,0.0
1685078717526,34,0.0
1685078717577,35,0.0
1685078717627,36,0.0
1685078717681,37,0.0
1685078717730,38,0.05235987755982988
1685078717781,39,0.05235987755982988
1685078717833,40,0.03490658503988659
1685078717884,41,0.03490658503988659
1685078717937,42,0.03490658503988659
1685078717987,43,0.03490658503988659
1685078718053,44,0.05235987755982988
1685078718108,45,0.05235987755982988
1685078718159,46,0.05235987755982988
1685078718209,47,0.06981317007977318
1685078718260,48,0.06981317007977318
1685078718310,49,0.06981317007977318
1685078718358,50,0.06981317007977318
1685078718407,51,0.06981317007977318
1685078718457,52,0.05235987755982988
1685078718506,53,0.05235987755982988
1685078718555,54,0.06981317007977318
1685078718606,55,0.06981317007977318
1685078718655,56,0.06981317007977318
1685078718705,57,0.06981317007977318
1685078718755,58,0.06981317007977318
1685078718806,59,0.06981317007977318
1685078718857,60,0.06981317007977318
1685078718909,61,0.06981317007977318
1685078718957,62,0.13962634015954636
1685078719008,63,0.10471975511965977
1685078719063,64,0.05235987755982988
1685078719115,65,0.06981317007977318
1685078719166,66,0.06981317007977318
1685078719217,67,0.06981317007977318
1685078719267,68,0.03490658503988659
1685078719318,69,0.0
1685078719369,70,0.0
1685078719421,71,0.0
1685078719473,72,0.0
1685078719525,73,0.0
1685078719573,74,0.017453292519943295
1685078719624,75,0.0
1685078719675,76,0.0
1685078719725,77,0.0
1685078719777,78,0.0
1685078719828,79,-0.017453292519943295
1685078719879,80,-0.017453292519943295
1685078719930,81,-0.017453292519943295
1685078719985,82,-0.03490658503988659
1685078720041,83,-0.03490658503988659
1685078720097,84,-0.05235987755982988
1685078720149,85,-0.05235987755982988
1685078720197,86,-0.05235987755982988
1685078720249,87,-0.08726646259971647
1685078720301,88,-0.08726646259971647
1685078720351,89,-0.08726646259971647
1685078720401,90,-0.08726646259971647
1685078720454,91,-0.08726646259971647
1685078720505,92,-0.12217304763960307
1685078720559,93,-0.19198621771937624
1685078720609,94,-0.2617993877991494
1685078720660,95,-0.2792526803190927
1685078720711,96,-0.2792526803190927
1685078720761,97,-0.2792526803190927
1685078720809,98,-0.2792526803190927
1685078720860,99,-0.4537856055185257
1685078720911,100,-0.5410520681182421
1685078720961,101,-0.5410520681182421
1685078721013,102,-0.5410520681182421
1685078721062,103,-0.5410520681182421
1685078721113,104,-0.5410520681182421
1685078721164,105,-0.5410520681182421
1685078721213,106,-0.5410520681182421
1685078721265,107,-0.5410520681182421
1685078721317,108,-0.5410520681182421
1685078721366,109,-0.5410520681182421
1685078721414,110,-0.5410520681182421
1685078721465,111,-0.5410520681182421
1685078721517,112,-0.5410520681182421
1685078721568,113,-0.5410520681182421
1685078721620,114,-0.5410520681182421
1685078721670,115,-0.5410520681182421
1685078721721,116,-0.5410520681182421
1685078721773,117,-0.5410520681182421
1685078721828,118,-0.5410520681182421
1685078721881,119,-0.5410520681182421
1685078721931,120,-0.5410520681182421
1685078721983,121,-0.5410520681182421
1685078722033,122,-0.5410520681182421
1685078722085,123,-0.5410520681182421
1685078722135,124,-0.5235987755982988
1685078722186,125,-0.4886921905584123
1685078722237,126,-0.4886921905584123
1685078722287,127,-0.5061454830783556
1685078722338,128,-0.5061454830783556
1685078722389,129,-0.5061454830783556
1685078722438,130,-0.5061454830783556
1685078722489,131,-0.5061454830783556
1685078722539,132,-0.5061454830783556
1685078722590,133,-0.5235987755982988
1685078722639,134,-0.5235987755982988
1685078722688,135,-0.5235987755982988
1685078722739,136,-0.5235987755982988
1685078722790,137,-0.5235987755982988
1685078722841,138,-0.5235987755982988
1685078722893,139,-0.5235987755982988
1685078722943,140,-0.5235987755982988
1685078722992,141,-0.5235987755982988
1685078723043,142,-0.5585053606381855
1685078723095,143,-0.5759586531581288
1685078723145,144,-0.5934119456780721
1685078723196,145,-0.5934119456780721
1685078723245,146,-0.5934119456780721
1685078723294,147,-0.5934119456780721
1685078723343,148,-0.5934119456780721
1685078723393,149,-0.5934119456780721
1685078723442,150,-0.5934119456780721
1685078723493,151,-0.5934119456780721
1685078723543,152,-0.5934119456780721
1685078723597,153,-0.5410520681182421
1685078723653,154,-0.4537856055185257
1685078723705,155,-0.4537856055185257
1685078723756,156,-0.4537856055185257
1685078723807,157,-0.4363323129985824
1685078723861,158,-0.3839724354387525
1685078723915,159,-0.3839724354387525
1685078723969,160,-0.3839724354387525
1685078724023,161,-0.3839724354387525
1685078724078,162,-0.3839724354387525
1685078724132,163,-0.3839724354387525
1685078724182,164,-0.3839724354387525
1685078724233,165,-0.3490658503988659
1685078724282,166,-0.3490658503988659
1685078724333,167,-0.3316125578789226
1685078724383,168,-0.2617993877991494
1685078724434,169,-0.03490658503988659
1685078724482,170,-0.017453292519943295
1685078724532,171,-0.017453292519943295
1685078724582,172,0.0
1685078724635,173,0.05235987755982988
1685078724685,174,0.06981317007977318
1685078724740,175,0.06981317007977318
1685078724797,176,0.06981317007977318
1685078724853,177,0.06981317007977318
1685078724907,178,0.08726646259971647
1685078724961,179,0.08726646259971647
1685078725014,180,0.08726646259971647
1685078725075,181,0.08726646259971647
1685078725126,182,0.08726646259971647
1685078725181,183,0.08726646259971647
1685078725234,184,0.08726646259971647
1685078725287,185,0.08726646259971647
1685078725341,186,0.12217304763960307
1685078725394,187,0.15707963267948966
1685078725447,188,0.12217304763960307
1685078725501,189,0.10471975511965977
1685078725554,190,0.10471975511965977
1685078725609,191,0.10471975511965977
1685078725662,192,0.10471975511965977
1685078725717,193,0.08726646259971647
1685078725769,194,0.10471975511965977
1685078725822,195,0.10471975511965977
1685078725874,196,0.10471975511965977
1685078725929,197,0.10471975511965977
1685078725981,198,0.10471975511965977
1685078726035,199,0.10471975511965977
1685078726088,200,0.12217304763960307
1685078726141,201,0.12217304763960307
1685078726190,202,0.10471975511965977
1685078726241,203,0.10471975511965977
1685078726290,204,0.10471975511965977
1685078726339,205,0.10471975511965977
1685078726387,206,0.10471975511965977
1685078726437,207,0.10471975511965977
1685078726487,208,0.06981317007977318
1685078726538,209,0.0
1685078726587,210,0.0
1685078726637,211,0.0
1685078726686,212,0.0
1685078726736,213,0.0
1685078726797,214,0.0
1685078726937,215,0.0
1685078726988,216,0.0
